txn_id,txn_datetime,txn_date,txn_month,txn_year,txn_hour,day_of_week,user_id,user_city,user_city_tier,user_age,user_gender,user_activity_level,merchant_id,merchant_name,merchant_category,merchant_city,platform_used,preferred_platform,is_preferred_platform,payment_mode,device_type,amount,status,unusual_hour_flag,high_amount_flag,round_amount_flag,velocity_flag,fraud_score,is_fraud,is_weekend,time_of_day,is_festival_month,quarter,amount_bucket,is_success,is_failed,is_cross_city,age_group
TXN00004560,08-01-2023 13:22,08-01-2023,1,2023,13,Sunday,USR002002,Madurai,Tier2,26,Male,Medium,MER01832,Ravel Restaurant,Food & Beverage,Amritsar,Paytm,Google Pay,0,QR Scan,iOS,242.86,Success,0,0,0,0,0,0,1,Afternoon,0,1,Small (100-500),1,0,1,Millennial (26-35)
TXN00004561,15-11-2023 14:34,15-11-2023,11,2023,14,Wednesday,USR009098,Visakhapatnam,Tier2,21,Female,Power,MER01697,Batta Fresh Mart,Grocery,Chennai,Google Pay,Google Pay,1,Payment Link,Android,318.11,Success,0,0,0,0,0,0,0,Afternoon,1,4,Small (100-500),1,0,1,Gen Z (18-25)
TXN00004562,19-09-2023 08:45,19-09-2023,9,2023,8,Tuesday,USR002888,Amritsar,Tier3,31,Female,High,MER01992,Sangha Salon,Salon & Wellness,Guwahati,CRED,CRED,1,QR Scan,Android,2892.37,Success,0,1,0,0,1,0,0,Morning,1,3,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00004563,12-11-2023 20:46,12-11-2023,11,2023,20,Sunday,USR005310,Chennai,Tier1,50,Female,Low,MER01717,Deep Diagnostic Lab,Healthcare,Kanpur,CRED,Google Pay,0,Payment Link,iOS,907.58,Failed,0,0,0,0,0,0,1,Evening,1,4,Medium (500-1K),0,1,1,Senior (46-55)
TXN00004564,03-05-2023 12:00,03-05-2023,5,2023,12,Wednesday,USR006540,Agra,Tier2,38,Male,Medium,MER01579,Chander HP Petrol,Fuel,Bangalore,PhonePe,PhonePe,1,Payment Link,iOS,1361.17,Success,0,0,0,0,0,0,0,Afternoon,0,2,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00004565,02-06-2022 15:00,02-06-2022,6,2022,15,Thursday,USR001455,Bareilly,Tier3,19,Female,High,MER01202,Tak General Store,Grocery,Kanpur,Paytm,Paytm,1,Payment Link,Android,934.05,Success,0,0,0,0,0,0,0,Afternoon,0,2,Medium (500-1K),1,0,1,Gen Z (18-25)
TXN00004566,22-03-2023 20:30,22-03-2023,3,2023,20,Wednesday,USR003342,Delhi,Tier1,37,Female,Low,MER00374,Kala Broadband,Utilities,Moradabad,PhonePe,PhonePe,1,UPI ID,Web,1009.17,Success,0,0,0,0,0,0,0,Evening,0,1,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00004567,17-11-2022 18:39,17-11-2022,11,2022,18,Thursday,USR009825,Bangalore,Tier1,34,Female,Low,MER00580,Palla Rapido,Auto & Transport,Agra,PhonePe,PhonePe,1,UPI ID,iOS,151.25,Failed,0,0,0,0,0,0,0,Evening,1,4,Small (100-500),0,1,1,Millennial (26-35)
TXN00004568,10-12-2023 14:09,10-12-2023,12,2023,14,Sunday,USR002045,Chennai,Tier1,49,Female,Medium,MER01003,Mitra Spa,Salon & Wellness,Allahabad,Amazon Pay,Amazon Pay,1,UPI ID,Android,772.8,Success,0,0,0,0,0,0,1,Afternoon,0,4,Medium (500-1K),1,0,1,Senior (46-55)
TXN00004569,21-07-2023 17:24,21-07-2023,7,2023,17,Friday,USR007963,Indore,Tier2,23,Female,High,MER00549,Seshadri Snapdeal,E-commerce,Delhi,PhonePe,PhonePe,1,UPI ID,Android,4497.48,Success,0,0,0,0,0,0,0,Evening,0,3,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00004570,28-12-2023 14:51,28-12-2023,12,2023,14,Thursday,USR005443,Aurangabad,Tier3,23,Male,Medium,MER01281,Dhillon Rapido,Auto & Transport,Nagpur,Amazon Pay,Amazon Pay,1,Payment Link,Android,285.28,Success,0,0,0,0,0,0,0,Afternoon,0,4,Small (100-500),1,0,1,Gen Z (18-25)
TXN00004571,06-12-2023 16:38,06-12-2023,12,2023,16,Wednesday,USR003143,Indore,Tier2,37,Male,High,MER00411,Venkataraman Clinic,Healthcare,Aligarh,Paytm,Paytm,1,Payment Link,Android,2185.29,Failed,0,0,0,1,1,0,0,Afternoon,0,4,Large (1K-5K),0,1,1,Gen X (36-45)
TXN00004572,19-04-2022 12:09,19-04-2022,4,2022,12,Tuesday,USR006960,Surat,Tier2,58,Male,High,MER00055,Kapoor Rapido,Auto & Transport,Moradabad,CRED,CRED,1,QR Scan,Web,96.06,Success,0,0,0,0,0,0,0,Afternoon,0,2,Micro (<100),1,0,1,Elder (55+)
TXN00004573,13-01-2023 08:03,13-01-2023,1,2023,8,Friday,USR001153,Kolkata,Tier1,41,Male,High,MER00154,Dixit Readymade,Clothing & Fashion,Kanpur,CRED,CRED,1,UPI ID,Android,1996.09,Success,0,0,0,0,0,0,0,Morning,0,1,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00004574,13-04-2022 21:23,13-04-2022,4,2022,21,Wednesday,USR008184,Nagpur,Tier2,64,Male,Low,MER01289,Mukhopadhyay Pharmacy,Healthcare,Mumbai,Google Pay,Google Pay,1,UPI ID,Android,987.86,Success,0,0,0,0,0,0,0,Night,0,2,Medium (500-1K),1,0,1,Elder (55+)
TXN00004575,20-10-2022 14:51,20-10-2022,10,2022,14,Thursday,USR005079,Pune,Tier1,34,Male,Medium,MER00712,Ranganathan DTH Services,Utilities,Gorakhpur,Google Pay,PhonePe,0,Payment Link,Android,1481.38,Failed,0,0,0,0,0,0,0,Afternoon,1,4,Large (1K-5K),0,1,1,Millennial (26-35)
TXN00004576,07-03-2022 22:58,07-03-2022,3,2022,22,Monday,USR001239,Hyderabad,Tier1,60,Female,Medium,MER00061,Khalsa Electric Board,Utilities,Nagpur,PhonePe,PhonePe,1,QR Scan,Android,3014.31,Success,0,0,0,0,0,0,0,Night,0,1,Large (1K-5K),1,0,1,Elder (55+)
TXN00004577,29-03-2022 09:44,29-03-2022,3,2022,9,Tuesday,USR004600,Kolkata,Tier1,27,Female,High,MER01317,Gokhale General Store,Grocery,Agra,Amazon Pay,Amazon Pay,1,UPI ID,Android,770.81,Success,0,0,0,0,0,0,0,Morning,0,1,Medium (500-1K),1,0,1,Millennial (26-35)
TXN00004578,30-09-2022 06:02,30-09-2022,9,2022,6,Friday,USR006660,Kolkata,Tier1,28,Female,Medium,MER01552,Batra HP Petrol,Fuel,Surat,CRED,CRED,1,UPI ID,Android,1176.05,Success,0,0,0,0,0,0,0,Morning,1,3,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00004579,14-02-2023 07:01,14-02-2023,2,2023,7,Tuesday,USR005982,Nagpur,Tier2,18,Female,Low,MER00970,Korpal Gaming Zone,Entertainment,Varanasi,CRED,CRED,1,Intent,Android,551.07,Success,0,0,0,1,1,0,0,Morning,0,1,Medium (500-1K),1,0,1,Gen Z (18-25)
TXN00004580,02-09-2022 12:29,02-09-2022,9,2022,12,Friday,USR000728,Jabalpur,Tier3,46,Female,Medium,MER01272,Sabharwal Event,Entertainment,Chennai,PhonePe,PhonePe,1,Intent,iOS,178.92,Success,0,0,0,0,0,0,0,Afternoon,1,3,Small (100-500),1,0,1,Senior (46-55)
TXN00004581,25-06-2022 10:37,25-06-2022,6,2022,10,Saturday,USR004755,Bareilly,Tier3,49,Male,Medium,MER01682,Jhaveri Kirana Store,Grocery,Indore,CRED,CRED,1,QR Scan,Android,694.02,Success,0,0,0,0,0,0,1,Morning,0,2,Medium (500-1K),1,0,1,Senior (46-55)
TXN00004582,25-02-2023 20:19,25-02-2023,2,2023,20,Saturday,USR008672,Kolkata,Tier1,23,Female,Medium,MER00098,Sarna Restaurant,Food & Beverage,Kanpur,PhonePe,WhatsApp Pay,0,UPI ID,Android,230.66,Success,0,0,0,0,0,0,1,Evening,0,1,Small (100-500),1,0,1,Gen Z (18-25)
TXN00004583,27-10-2022 07:07,27-10-2022,10,2022,7,Thursday,USR007625,Vadodara,Tier2,35,Female,Medium,MER01134,Rajan Residency,Rent,Bhopal,Paytm,Paytm,1,Payment Link,Android,6908.08,Success,0,0,0,0,0,0,0,Morning,1,4,Very Large (5K-10K),1,0,1,Millennial (26-35)
TXN00004584,27-02-2023 16:06,27-02-2023,2,2023,16,Monday,USR003219,Patna,Tier2,42,Female,High,MER01843,Walia Garments,Clothing & Fashion,Delhi,Google Pay,Google Pay,1,Payment Link,iOS,2828.37,Success,0,0,0,0,0,0,0,Afternoon,0,1,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00004585,10-11-2022 11:49,10-11-2022,11,2022,11,Thursday,USR004229,Mumbai,Tier1,33,Female,High,MER00435,Dixit Auto Rickshaw,Auto & Transport,Chennai,Google Pay,Google Pay,1,Payment Link,Android,95.17,Success,0,0,0,0,0,0,0,Morning,1,4,Micro (<100),1,0,1,Millennial (26-35)
TXN00004586,14-07-2022 10:43,14-07-2022,7,2022,10,Thursday,USR009139,Hyderabad,Tier1,33,Female,Low,MER00556,Deol Friend Transfer,P2P Transfer,Mumbai,CRED,CRED,1,UPI ID,iOS,2304.28,Success,0,0,0,0,0,0,0,Morning,0,3,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00004587,29-08-2023 16:03,29-08-2023,8,2023,16,Tuesday,USR003962,Nagpur,Tier2,30,Male,Medium,MER01973,Pillay Appliances,Electronics,Delhi,CRED,CRED,1,UPI ID,iOS,9538.5,Success,0,0,0,0,0,0,0,Afternoon,1,3,Very Large (5K-10K),1,0,1,Millennial (26-35)
TXN00004588,11-11-2022 18:59,11-11-2022,11,2022,18,Friday,USR005013,Jabalpur,Tier3,35,Female,Medium,MER01780,Wali Travel Agency,Travel,Chennai,Google Pay,Google Pay,1,QR Scan,Android,6757.7,Success,0,0,0,0,0,0,0,Evening,1,4,Very Large (5K-10K),1,0,1,Millennial (26-35)
TXN00004589,09-05-2023 10:50,09-05-2023,5,2023,10,Tuesday,USR000348,Madurai,Tier2,20,Male,Low,MER01982,Pau OTT Platform,Entertainment,Madurai,Google Pay,Google Pay,1,UPI ID,iOS,397.47,Success,0,0,0,0,0,0,0,Morning,0,2,Small (100-500),1,0,0,Gen Z (18-25)
TXN00004590,16-11-2022 18:35,16-11-2022,11,2022,18,Wednesday,USR005991,Amritsar,Tier3,18,Female,High,MER01371,Dutt Fashion Store,Clothing & Fashion,Kolkata,Amazon Pay,CRED,0,UPI ID,Android,2630.46,Success,0,0,0,0,0,0,0,Evening,1,4,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00004591,05-03-2023 15:05,05-03-2023,3,2023,15,Sunday,USR006087,Bareilly,Tier3,44,Female,Low,MER00806,Sheth Cab Service,Travel,Chennai,Google Pay,Google Pay,1,UPI ID,iOS,5024.27,Success,0,0,0,0,0,0,1,Afternoon,0,1,Very Large (5K-10K),1,0,1,Gen X (36-45)
TXN00004592,02-11-2022 08:21,02-11-2022,11,2022,8,Wednesday,USR007740,Varanasi,Tier3,21,Female,High,MER01914,Tripathi Restaurant,Food & Beverage,Agra,PhonePe,PhonePe,1,UPI ID,iOS,269.22,Success,0,0,0,0,0,0,0,Morning,1,4,Small (100-500),1,0,1,Gen Z (18-25)
TXN00004593,11-01-2023 10:45,11-01-2023,1,2023,10,Wednesday,USR007818,Ghaziabad,Tier3,56,Female,Medium,MER00537,Aggarwal Service Apartment,Hotel & Lodging,Hyderabad,PhonePe,PhonePe,1,QR Scan,Android,1820.4,Success,0,0,0,0,0,0,0,Morning,0,1,Large (1K-5K),1,0,1,Elder (55+)
TXN00004594,08-06-2022 07:03,08-06-2022,6,2022,7,Wednesday,USR009373,Coimbatore,Tier2,20,Female,Medium,MER01825,Warrior Supermart,Grocery,Ahmedabad,Amazon Pay,Amazon Pay,1,UPI ID,Android,338.28,Success,0,0,0,0,0,0,0,Morning,0,2,Small (100-500),1,0,1,Gen Z (18-25)
TXN00004595,11-12-2022 21:38,11-12-2022,12,2022,21,Sunday,USR003099,Jaipur,Tier2,18,Male,High,MER00818,Chaudhary Inn,Hotel & Lodging,Mumbai,Google Pay,Google Pay,1,UPI ID,iOS,3730.96,Success,0,0,0,0,0,0,1,Night,0,4,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00004596,11-04-2022 16:21,11-04-2022,4,2022,16,Monday,USR005337,Kanpur,Tier2,29,Other,Medium,MER00853,Bajaj Broadband,Utilities,Bangalore,PhonePe,PhonePe,1,UPI ID,Android,866.5,Success,0,0,0,0,0,0,0,Afternoon,0,2,Medium (500-1K),1,0,1,Millennial (26-35)
TXN00004597,14-01-2022 16:14,14-01-2022,1,2022,16,Friday,USR008526,Lucknow,Tier2,19,Female,Power,MER01658,Johal Fresh Mart,Grocery,Delhi,Paytm,Paytm,1,Payment Link,Android,1388.76,Success,0,0,0,0,0,0,0,Afternoon,0,1,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00004598,01-07-2022 18:29,01-07-2022,7,2022,18,Friday,USR006237,Jaipur,Tier2,39,Male,Low,MER00200,Prashad Inn,Hotel & Lodging,Indore,Google Pay,Google Pay,1,Payment Link,Android,5475.46,Success,0,0,0,0,0,0,0,Evening,0,3,Very Large (5K-10K),1,0,1,Gen X (36-45)
TXN00004599,09-08-2023 18:55,09-08-2023,8,2023,18,Wednesday,USR005536,Bangalore,Tier1,22,Male,High,MER01735,Nanda Biryani House,Food & Beverage,Ahmedabad,PhonePe,PhonePe,1,Intent,Android,223.79,Success,0,0,0,0,0,0,0,Evening,1,3,Small (100-500),1,0,1,Gen Z (18-25)
TXN00004600,08-06-2023 15:32,08-06-2023,6,2023,15,Thursday,USR007527,Kolkata,Tier1,37,Female,Medium,MER01354,Reddy Myntra,E-commerce,Ghaziabad,Paytm,Paytm,1,QR Scan,Android,898.67,Success,0,0,0,0,0,0,0,Afternoon,0,2,Medium (500-1K),1,0,1,Gen X (36-45)
TXN00004601,03-05-2023 11:18,03-05-2023,5,2023,11,Wednesday,USR006462,Patna,Tier2,41,Male,Low,MER00505,Ben Residency,Rent,Pune,Google Pay,Google Pay,1,QR Scan,Android,16302.98,Success,0,0,0,0,0,0,0,Morning,0,2,Ultra (10K+),1,0,1,Gen X (36-45)
TXN00004602,10-02-2023 17:25,10-02-2023,2,2023,17,Friday,USR004364,Vadodara,Tier2,35,Female,Medium,MER00512,Nair Gym,Salon & Wellness,Visakhapatnam,CRED,CRED,1,UPI ID,Android,325.76,Success,0,0,0,0,0,0,0,Evening,0,1,Small (100-500),1,0,1,Millennial (26-35)
TXN00004603,09-01-2023 09:59,09-01-2023,1,2023,9,Monday,USR007365,Kolkata,Tier1,33,Male,High,MER00719,Deep BPCL Outlet,Fuel,Kolkata,Paytm,Paytm,1,UPI ID,Android,951.6,Success,0,0,0,0,0,0,0,Morning,0,1,Medium (500-1K),1,0,0,Millennial (26-35)
TXN00004604,14-07-2022 14:08,14-07-2022,7,2022,14,Thursday,USR000190,Lucknow,Tier2,26,Male,Medium,MER00998,Choudhry Electric Board,Utilities,Delhi,PhonePe,PhonePe,1,QR Scan,Android,666.76,Success,0,0,0,0,0,0,0,Afternoon,0,3,Medium (500-1K),1,0,1,Millennial (26-35)
TXN00004605,17-04-2022 14:07,17-04-2022,4,2022,14,Sunday,USR003136,Vadodara,Tier2,38,Male,Low,MER00719,Deep BPCL Outlet,Fuel,Kolkata,WhatsApp Pay,PhonePe,0,Intent,Android,1380.39,Success,0,0,0,0,0,0,1,Afternoon,0,2,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00004606,27-05-2023 06:01,27-05-2023,5,2023,6,Saturday,USR008849,Chennai,Tier1,32,Male,Power,MER01779,Trivedi Clinic,Healthcare,Lucknow,PhonePe,Google Pay,0,Payment Link,Android,1816.22,Failed,0,0,0,0,0,0,1,Morning,0,2,Large (1K-5K),0,1,1,Millennial (26-35)
TXN00004607,27-02-2022 21:29,27-02-2022,2,2022,21,Sunday,USR008867,Hyderabad,Tier1,31,Male,Medium,MER00356,Raghavan Beauty Parlour,Salon & Wellness,Ahmedabad,PhonePe,PhonePe,1,QR Scan,iOS,598.19,Success,0,0,0,1,1,0,1,Night,0,1,Medium (500-1K),1,0,1,Millennial (26-35)
TXN00004608,16-02-2023 17:35,16-02-2023,2,2023,17,Thursday,USR004496,Nashik,Tier2,38,Male,Medium,MER00331,Sehgal Meesho,E-commerce,Moradabad,PhonePe,PhonePe,1,UPI ID,Android,1379.69,Success,0,0,0,0,0,0,0,Evening,0,1,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00004609,11-06-2023 21:01,11-06-2023,6,2023,21,Sunday,USR008420,Visakhapatnam,Tier2,24,Male,Medium,MER01207,Biswas BPCL Outlet,Fuel,Coimbatore,PhonePe,PhonePe,1,QR Scan,Android,600.55,Success,0,0,0,0,0,0,1,Night,0,2,Medium (500-1K),1,0,1,Gen Z (18-25)
TXN00004610,21-09-2023 16:38,21-09-2023,9,2023,16,Thursday,USR004334,Gorakhpur,Tier3,39,Male,Medium,MER00535,Sani Myntra,E-commerce,Hyderabad,CRED,CRED,1,UPI ID,Android,2506.94,Success,0,0,0,0,0,0,0,Afternoon,1,3,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00004611,23-05-2022 09:39,23-05-2022,5,2022,9,Monday,USR003969,Delhi,Tier1,37,Male,Low,MER01362,Prasad Railway Booking,Travel,Surat,Google Pay,Google Pay,1,Payment Link,Android,1878.3,Success,0,0,0,0,0,0,0,Morning,0,2,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00004612,21-09-2022 17:18,21-09-2022,9,2022,17,Wednesday,USR001745,Noida,Tier3,31,Male,Medium,MER01564,Venkatesh Stock Broker,Investment,Chennai,PhonePe,PhonePe,1,QR Scan,Android,16095.84,Failed,0,0,0,0,0,0,0,Evening,1,3,Ultra (10K+),0,1,1,Millennial (26-35)
TXN00004613,10-06-2022 18:24,10-06-2022,6,2022,18,Friday,USR009764,Chennai,Tier1,57,Female,Power,MER00772,Soman Dhaba,Food & Beverage,Faridabad,PhonePe,PhonePe,1,UPI ID,Android,202.13,Success,0,0,0,0,0,0,0,Evening,0,2,Small (100-500),1,0,1,Elder (55+)
TXN00004614,06-12-2022 13:11,06-12-2022,12,2022,13,Tuesday,USR009797,Nagpur,Tier2,54,Male,Power,MER00928,Bora Readymade,Clothing & Fashion,Indore,PhonePe,CRED,0,QR Scan,iOS,2480.28,Success,0,0,0,0,0,0,0,Afternoon,0,4,Large (1K-5K),1,0,1,Senior (46-55)
TXN00004615,26-08-2023 21:22,26-08-2023,8,2023,21,Saturday,USR001063,Mumbai,Tier1,44,Male,High,MER01558,Bhatti Fresh Mart,Grocery,Vadodara,PhonePe,PhonePe,1,QR Scan,Web,727.98,Success,0,0,0,0,0,0,1,Night,1,3,Medium (500-1K),1,0,1,Gen X (36-45)
TXN00004616,10-05-2022 20:36,10-05-2022,5,2022,20,Tuesday,USR000585,Ahmedabad,Tier1,39,Male,High,MER00384,Edwin College,Education,Pune,Google Pay,PhonePe,0,UPI ID,Android,3378.42,Success,0,0,0,0,0,0,0,Evening,0,2,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00004617,12-01-2022 20:11,12-01-2022,1,2022,20,Wednesday,USR005341,Jaipur,Tier2,46,Female,Medium,MER00405,Ahuja Supermart,Grocery,Delhi,PhonePe,Google Pay,0,UPI ID,Android,1070.69,Success,0,0,0,0,0,0,0,Evening,0,1,Large (1K-5K),1,0,1,Senior (46-55)
TXN00004618,01-04-2022 21:30,01-04-2022,4,2022,21,Friday,USR005684,Jaipur,Tier2,25,Male,Power,MER01691,Raj Nykaa,E-commerce,Kanpur,Google Pay,Google Pay,1,Payment Link,Android,6372.24,Success,0,0,0,0,0,0,0,Night,0,2,Very Large (5K-10K),1,0,1,Gen Z (18-25)
TXN00004619,14-12-2023 09:26,14-12-2023,12,2023,9,Thursday,USR004734,Bhopal,Tier2,55,Male,High,MER00320,Kara Daily Needs,Grocery,Pune,CRED,CRED,1,UPI ID,Android,1363.32,Failed,0,0,0,0,0,0,0,Morning,0,4,Large (1K-5K),0,1,1,Senior (46-55)
TXN00004620,28-07-2023 20:07,28-07-2023,7,2023,20,Friday,USR003444,Amritsar,Tier3,64,Female,Power,MER00129,Chaudhuri Friend Transfer,P2P Transfer,Indore,Paytm,Paytm,1,UPI ID,Android,2370.56,Success,0,0,0,0,0,0,0,Evening,0,3,Large (1K-5K),1,0,1,Elder (55+)
TXN00004621,24-02-2022 19:48,24-02-2022,2,2022,19,Thursday,USR005744,Kolkata,Tier1,63,Male,High,MER00456,Basu Bus Service,Travel,Chennai,Google Pay,Google Pay,1,UPI ID,Android,3005.76,Failed,0,0,0,0,0,0,0,Evening,0,1,Large (1K-5K),0,1,1,Elder (55+)
TXN00004622,27-12-2022 19:58,27-12-2022,12,2022,19,Tuesday,USR006605,Delhi,Tier1,35,Female,High,MER00796,Bhatt Dhaba,Food & Beverage,Aurangabad,WhatsApp Pay,WhatsApp Pay,1,UPI ID,Android,182.46,Success,0,0,0,0,0,0,0,Evening,0,4,Small (100-500),1,0,1,Millennial (26-35)
TXN00004623,03-01-2022 19:52,03-01-2022,1,2022,19,Monday,USR005152,Delhi,Tier1,25,Male,Medium,MER00755,Purohit Appliances,Electronics,Chennai,PhonePe,PhonePe,1,UPI ID,Android,4524.22,Success,0,0,0,0,0,0,0,Evening,0,1,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00004624,09-07-2023 08:05,09-07-2023,7,2023,8,Sunday,USR000665,Mumbai,Tier1,22,Female,High,MER00492,Mitter Tiffin Center,Food & Beverage,Nashik,Paytm,Amazon Pay,0,Payment Link,Android,179.43,Success,0,0,0,0,0,0,1,Morning,0,3,Small (100-500),1,0,1,Gen Z (18-25)
TXN00004625,27-08-2023 17:01,27-08-2023,8,2023,17,Sunday,USR003226,Delhi,Tier1,50,Male,Medium,MER00434,Balasubramanian Tech Store,Electronics,Mumbai,PhonePe,Paytm,0,UPI ID,Android,5033.68,Success,0,0,0,0,0,0,1,Evening,1,3,Very Large (5K-10K),1,0,1,Senior (46-55)
TXN00004626,21-01-2023 17:30,21-01-2023,1,2023,17,Saturday,USR009758,Mumbai,Tier1,63,Female,Low,MER01923,Dhillon Sweet Shop,Food & Beverage,Coimbatore,PhonePe,PhonePe,1,UPI ID,iOS,369.99,Success,0,0,0,0,0,0,1,Evening,0,1,Small (100-500),1,0,1,Elder (55+)
TXN00004627,20-12-2023 20:52,20-12-2023,12,2023,20,Wednesday,USR004961,Jabalpur,Tier3,36,Female,Medium,MER00102,Buch Kirana Store,Grocery,Surat,Amazon Pay,PhonePe,0,UPI ID,Android,420.69,Success,0,0,0,0,0,0,0,Evening,0,4,Small (100-500),1,0,1,Gen X (36-45)
TXN00004628,06-02-2022 08:45,06-02-2022,2,2022,8,Sunday,USR003650,Lucknow,Tier2,64,Female,Low,MER00001,Gokhale Cab Service,Travel,Chandigarh,Paytm,Paytm,1,Intent,iOS,6676.13,Failed,0,0,0,0,0,0,1,Morning,0,1,Very Large (5K-10K),0,1,1,Elder (55+)
TXN00004629,14-02-2023 15:49,14-02-2023,2,2023,15,Tuesday,USR007476,Chandigarh,Tier3,34,Male,Power,MER01772,Babu Broadband,Utilities,Aurangabad,PhonePe,PhonePe,1,UPI ID,Android,1884.29,Success,0,0,0,0,0,0,0,Afternoon,0,1,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00004630,15-07-2022 13:16,15-07-2022,7,2022,13,Friday,USR001366,Allahabad,Tier3,23,Male,Medium,MER00549,Seshadri Snapdeal,E-commerce,Delhi,PhonePe,PhonePe,1,Intent,Android,1822.28,Success,0,0,0,0,0,0,0,Afternoon,0,3,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00004631,16-02-2022 21:22,16-02-2022,2,2022,21,Wednesday,USR009509,Guwahati,Tier3,28,Male,Power,MER00877,Jayaraman Hospital,Healthcare,Agra,Google Pay,Google Pay,1,QR Scan,Android,900.17,Success,0,0,0,0,0,0,0,Night,0,1,Medium (500-1K),1,0,1,Millennial (26-35)
TXN00004632,18-06-2023 18:27,18-06-2023,6,2023,18,Sunday,USR003435,Ghaziabad,Tier3,42,Female,Low,MER01778,Madan Policy Bazaar,Insurance,Ranchi,CRED,CRED,1,QR Scan,Android,2863.16,Success,0,0,0,0,0,0,1,Evening,0,2,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00004633,10-11-2022 09:09,10-11-2022,11,2022,9,Thursday,USR006707,Allahabad,Tier3,55,Male,Low,MER00164,Raju College,Education,Vadodara,CRED,CRED,1,QR Scan,Web,4115.72,Failed,0,0,0,0,0,0,0,Morning,1,4,Large (1K-5K),0,1,1,Senior (46-55)
TXN00004634,10-07-2023 12:04,10-07-2023,7,2023,12,Monday,USR000865,Bangalore,Tier1,31,Male,High,MER00488,Boase Personal Transfer,P2P Transfer,Noida,Google Pay,Google Pay,1,UPI ID,Android,4802.55,Failed,0,0,0,0,0,0,0,Afternoon,0,3,Large (1K-5K),0,1,1,Millennial (26-35)
TXN00004635,20-11-2022 10:55,20-11-2022,11,2022,10,Sunday,USR005612,Bangalore,Tier1,40,Female,Power,MER00831,Varughese Restaurant,Food & Beverage,Chandigarh,WhatsApp Pay,WhatsApp Pay,1,UPI ID,Android,295.11,Success,0,0,0,0,0,0,1,Morning,1,4,Small (100-500),1,0,1,Gen X (36-45)
TXN00004636,25-05-2023 20:59,25-05-2023,5,2023,20,Thursday,USR009784,Vadodara,Tier2,56,Male,Medium,MER01360,Gaba Biryani House,Food & Beverage,Aurangabad,PhonePe,PhonePe,1,UPI ID,iOS,99.63,Success,0,0,0,0,0,0,0,Evening,0,2,Micro (<100),1,0,1,Elder (55+)
TXN00004637,05-10-2023 08:51,05-10-2023,10,2023,8,Thursday,USR000706,Coimbatore,Tier2,63,Female,Low,MER00037,Srinivas Friend Transfer,P2P Transfer,Nagpur,Google Pay,Google Pay,1,QR Scan,Android,3812.26,Success,0,0,0,0,0,0,0,Morning,1,4,Large (1K-5K),1,0,1,Elder (55+)
TXN00004638,17-02-2023 07:23,17-02-2023,2,2023,7,Friday,USR000149,Noida,Tier3,20,Male,Power,MER01594,Garg Family Transfer,P2P Transfer,Coimbatore,Google Pay,Google Pay,1,UPI ID,Android,3037.12,Success,0,0,0,0,0,0,0,Morning,0,1,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00004639,05-11-2023 09:59,05-11-2023,11,2023,9,Sunday,USR002850,Delhi,Tier1,29,Male,High,MER00531,Butala Guest House,Hotel & Lodging,Pune,Google Pay,Google Pay,1,QR Scan,Android,3216.94,Failed,0,0,0,0,0,0,1,Morning,1,4,Large (1K-5K),0,1,1,Millennial (26-35)
TXN00004640,27-08-2023 13:32,27-08-2023,8,2023,13,Sunday,USR007172,Nashik,Tier2,50,Male,Medium,MER01753,Dugar Auto Rickshaw,Auto & Transport,Guwahati,Paytm,Paytm,1,QR Scan,Android,115.92,Success,0,0,0,0,0,0,1,Afternoon,1,3,Small (100-500),1,0,1,Senior (46-55)
TXN00004641,10-12-2022 11:33,10-12-2022,12,2022,11,Saturday,USR004637,Hyderabad,Tier1,29,Male,Low,MER00290,Mahal Sweet Shop,Food & Beverage,Rajkot,Paytm,Paytm,1,Intent,Android,149.31,Success,0,0,0,0,0,0,1,Morning,0,4,Small (100-500),1,0,1,Millennial (26-35)
TXN00004642,08-02-2023 17:20,08-02-2023,2,2023,17,Wednesday,USR004636,Ahmedabad,Tier1,58,Female,Power,MER00337,Ravel HP Petrol,Fuel,Bhopal,Paytm,CRED,0,Payment Link,Android,971.17,Success,0,0,0,0,0,0,0,Evening,0,1,Medium (500-1K),1,0,1,Elder (55+)
